"","classroom","ac2","pb2","female","black","frl","sped","age","ac1","db1","cp1","pb1","er1","r.ac2","r.pb2"
"879",78,0.4,-1.552647596,0,1,0,0,0.653691454,-2.819354839,0.235138973,2.847926267,-1.48204504,0.911381619,-1.30885602131,-0.361043213045628
"880",52,4.2,0.047352404,0,1,1,0,-0.830223673,0.580645161,-0.09819436,0.562211982,-0.88204504,-0.288618381,0.320896047751436,-0.180753259827075
"881",71,2,-1.552647596,0,1,1,0,-1.276493351,-0.419354839,0.346250085,-0.152073733,-0.48204504,1.311381619,-1.26013036628652,-1.11893679735688
"882",31,5,-0.352647596,1,1,1,0,2.189625745,0.980645161,0.012916751,-1.866359447,-0.08204504,-0.488618381,1.05072078211333,0.0615393003293771
"883",29,5,1.247352404,0,1,0,0,-0.674166178,1.780645161,-0.764861027,-2.152073733,1.51795496,-1.288618381,-0.167425769087691,0.527132328739526
"884",67,3.8,1.247352404,1,0,1,0,0.768681187,0.580645161,-0.320416582,2.133640553,0.51795496,0.111381619,-0.195195940178724,0.262871985010701
"885",18,2.8,-1.152647596,0,0,0,0,0.880933069,-1.419354839,-0.320416582,1.419354839,1.31795496,0.711381619,-0.0133047099797974,-1.47796691932744
"886",3,2,0.247352404,0,1,1,0,0.319673658,-0.819354839,-0.209305471,-0.580645161,1.51795496,-0.888618381,-0.717778875425931,-0.352792476823341
"887",51,4.2,0.247352404,1,1,1,0,-0.813796568,0.380645161,0.235138973,0.847926267,-1.08204504,-0.488618381,0.246436665392412,0.0180428358453504
"888",12,2.8,0.247352404,1,0,1,0,-1.807636404,-0.219354839,0.679583418,-0.866359447,-0.28204504,-0.488618381,-1.07663335114875,-0.107262829435065
"889",98,3.8,1.047352404,1,0,0,0,-0.550962893,-0.219354839,-0.764861027,-1.152073733,1.31795496,-1.288618381,0.0115273933622378,0.0811958242159052
"890",31,4.2,0.247352404,0,1,1,0,0.511323213,1.180645161,0.012916751,-0.437788018,0.31795496,-0.288618381,0.119511028662256,0.470668310854601
"891",90,2.2,-1.152647596,0,1,1,0,2.121179475,-1.819354839,0.568472307,0.133640553,-0.88204504,1.311381619,0.737672040415404,0.261147835590504
"892",106,5,1.247352404,0,0,0,0,1.830967292,1.780645161,-0.764861027,-2.152073733,1.51795496,-1.288618381,-0.0860820934982485,-0.102522659881772
"893",17,4,0.647352404,1,1,0,0,-1.147814364,1.180645161,-0.542638804,-1.580645161,0.71795496,-1.088618381,-0.31935004279472,0.133886375222952
"894",4,2,-0.952647596,1,1,1,0,-0.006130586,-1.019354839,-0.209305471,-0.00921659,-0.28204504,0.111381619,-0.420324476555508,-0.390445021088266
"895",54,3.2,-0.152647596,0,1,1,0,0.790583993,-0.619354839,-0.320416582,0.419354839,-1.28204504,-0.288618381,-0.19057325215036,-0.292122655710774
"896",102,0,-2.952647596,0,0,1,1,0.541439571,-3.219354839,2.235138973,2.276497696,-3.08204504,3.511381619,-0.766804897142126,-0.0693728435468858
"897",23,2.6,-1.552647596,1,1,1,0,1.496949496,0.180645161,0.790694529,-0.00921659,-1.28204504,0.311381619,-0.884906264839144,-0.197370172826288
"898",73,2.8,0.047352404,0,1,1,0,-0.904145644,-0.019354839,-0.542638804,-1.152073733,0.71795496,-1.088618381,-0.314307782118164,-0.0994305401074605
"899",100,5,1.247352404,1,0,0,0,-0.660476924,1.780645161,-0.320416582,-2.00921659,1.51795496,-0.488618381,0.0022799303950225,-0.33987287380116
"900",62,1.6,-1.752647596,0,1,1,1,0.273130194,-1.619354839,1.346250085,-0.152073733,-1.68204504,0.911381619,-0.0535128271975451,-0.888568091764856
"901",84,2.4,1.247352404,0,1,1,0,-0.143023126,-2.019354839,-0.542638804,0.847926267,-0.28204504,-1.288618381,0.88779935322792,1.73272131195723
"902",49,4.8,1.047352404,1,1,0,0,1.261494328,1.580645161,-0.542638804,2.276497696,0.31795496,-0.888618381,0.614294079480938,0.920148064808722
"903",82,2.2,-1.752647596,0,1,1,1,-1.180668574,-1.019354839,1.124027862,0.99078341,-1.28204504,0.711381619,0.345869476459049,-0.0168423708718783
"904",7,1.8,-0.752647596,0,1,1,1,-0.841175076,-1.819354839,0.457361196,0.99078341,-0.68204504,0.311381619,0.064092691521034,0.00706161908330248
"905",39,4.8,0.247352404,1,0,1,0,-0.074576856,1.380645161,0.568472307,1.133640553,-0.48204504,0.511381619,0.0515370304994238,-0.168655145877087
"906",85,2.8,1.247352404,1,1,0,0,-0.761777403,-2.419354839,-0.320416582,0.562211982,1.51795496,-1.088618381,1.1598373438017,0.328226751240436
"907",2,2.8,-1.952647596,0,1,1,0,1.318989195,-1.019354839,1.124027862,0.705069124,-1.28204504,1.511381619,0.198296961277148,-0.793777774501381
"908",36,2.8,-1.552647596,1,1,1,0,0.557866676,0.380645161,-0.320416582,1.133640553,-0.68204504,-0.688618381,-0.839727901089783,-0.988007986026174
"909",77,3,1.047352404,1,1,1,0,0.505847511,-0.819354839,-0.764861027,-0.866359447,0.91795496,-0.688618381,-0.203855487553346,0.0818332144042098
"910",1,2,-1.952647596,0,1,1,1,1.976073384,-1.219354839,1.346250085,0.99078341,-1.28204504,0.911381619,-0.006413351822937,-0.370432706280925
"911",36,3.6,-0.552647596,0,0,0,0,0.941165786,0.580645161,-0.764861027,1.419354839,-0.28204504,-0.488618381,-0.355146817755246,-0.34399539153285
"912",41,3.6,0.647352404,0,0,1,0,1.379221912,0.380645161,-0.542638804,0.705069124,0.11795496,0.511381619,0.0639581579756085,0.228069567922812
"913",69,2.6,1.047352404,0,1,0,0,-1.813112106,-2.419354839,0.90180564,1.705069124,-0.68204504,0.711381619,0.306718548587403,1.38354523302907
"914",22,3,-0.752647596,1,1,1,0,2.039043952,0.980645161,0.124027862,-1.294930876,0.91795496,1.111381619,-1.05414052212968,-1.28772548181223
"915",94,4.4,-0.552647596,1,0,0,0,-1.104008752,-0.019354839,1.012916751,-0.00921659,-0.48204504,0.711381619,1.0100051379151,-0.166193618289565
"916",77,2,-0.952647596,0,1,0,0,1.376484061,-1.019354839,1.568472307,1.419354839,-0.88204504,0.511381619,-0.682466677721833,-0.537726703045414
"917",34,1.6,1.247352404,0,0,1,1,0.05136428,-1.419354839,-0.320416582,1.133640553,1.31795496,-0.288618381,-0.581582949069446,0.531314975278937
"918",26,4,0.247352404,1,1,1,0,-1.752879388,-1.019354839,-0.320416582,-0.866359447,0.11795496,-0.488618381,1.09600937724711,0.418654831801165
"919",66,4.4,0.247352404,1,1,1,0,-1.024611079,0.380645161,-0.431527693,1.705069124,0.31795496,-0.288618381,0.50026334532722,-0.597142714705521
"920",74,4.8,1.047352404,0,1,1,0,-0.553700744,1.580645161,-0.653749915,-2.152073733,1.51795496,-1.288618381,0.35096569717384,0.542175657025094
"921",29,5,0.647352404,1,1,1,0,-0.236110052,1.780645161,-0.764861027,-2.00921659,1.51795496,-1.288618381,-0.248104575324065,-0.137239304609301
"922",89,2.8,-0.352647596,0,1,0,0,0.311460105,0.380645161,-0.09819436,1.276497696,0.11795496,0.111381619,-0.624783545687521,-0.324536325433924
"923",81,3.8,0.447352404,0,1,0,0,-1.711811627,0.580645161,-0.653749915,-1.294930876,1.11795496,-0.688618381,0.203546575276897,0.201171296976947
"924",6,3.8,-1.952647596,1,1,1,1,-0.660476924,-1.219354839,1.457361196,1.133640553,-1.48204504,2.111381619,1.45429265612463,-0.345839729360412
"925",101,5,1.247352404,1,0,1,0,0.221111029,1.780645161,-0.764861027,-2.152073733,1.51795496,-1.288618381,-0.128976325060596,0.0930568269408667
"926",17,4.4,1.247352404,1,0,1,0,-0.967116212,-0.419354839,-0.764861027,-1.294930876,1.31795496,-0.888618381,1.00598983975441,0.34952235365768
"927",82,3.6,-0.952647596,0,0,0,0,-1.517424221,0.180645161,-0.320416582,-0.00921659,-0.88204504,-0.888618381,0.338383231579947,-0.0299589526718945
"928",89,1.8,-1.352647596,1,1,1,0,0.897360174,-2.219354839,0.457361196,1.276497696,-1.28204504,0.311381619,0.41962883786446,-0.249130511847054
"929",104,4.4,0.447352404,0,1,1,0,0.349790016,-0.219354839,-0.320416582,-0.152073733,-0.08204504,-0.288618381,0.530695124845408,0.493143764972655
"930",78,2.4,-1.152647596,1,1,1,0,0.530488168,-0.219354839,-0.431527693,-0.294930876,-0.08204504,-0.888618381,-1.58180691935546,-1.36267916130596
"931",12,1.4,-1.952647596,0,1,1,0,-1.733714433,-2.219354839,2.124027862,1.847926267,-1.48204504,2.511381619,-0.4102405141411,-0.71517255146772
"932",32,4.2,0.647352404,0,1,0,0,-0.526322236,1.380645161,0.012916751,-1.152073733,0.11795496,0.711381619,-0.315706323329258,0.650604260940863
"933",48,1.4,-1.552647596,0,1,1,1,2.638633274,-1.219354839,0.346250085,0.276497696,-0.48204504,0.911381619,-0.676645325714726,-0.877478194249377
"934",68,1.8,-0.352647596,0,1,1,0,0.483944705,-1.819354839,0.235138973,-0.00921659,0.51795496,2.711381619,-0.488589995188957,-0.556885157421362
"935",31,1,-1.352647596,1,1,0,1,0.39907133,-1.619354839,-0.209305471,0.705069124,0.11795496,-0.688618381,-0.917475786761041,-0.883942447645919
"936",8,1.6,-0.352647596,1,1,1,0,-1.72276303,-3.019354839,0.124027862,1.705069124,-0.88204504,-0.288618381,0.248344345596181,-0.218811138044088
"937",30,3.8,-0.152647596,1,1,1,0,0.032199325,-0.619354839,-0.764861027,-1.723502304,-0.08204504,-0.088618381,0.568555295348531,-0.142605833961102
"938",28,4.6,0.047352404,0,1,1,0,-0.014344139,0.780645161,0.012916751,-1.152073733,0.31795496,-0.488618381,0.82745616889815,0.147337494836255
"939",39,2.8,-0.752647596,0,1,1,0,0.056839982,0.580645161,0.124027862,1.562211982,0.51795496,0.111381619,-1.12051449781423,-1.52967646556866
"940",67,1.2,0.047352404,0,1,1,0,1.130077491,-1.819354839,-0.431527693,1.276497696,-0.08204504,-0.288618381,-0.579301247132368,-0.133917498249617
"941",81,1.6,0.047352404,0,1,0,0,-1.821325658,-1.419354839,0.012916751,0.99078341,0.51795496,-0.088618381,-0.400992718652037,0.414248254977489
"942",32,3.2,-1.152647596,0,1,1,1,-0.394905398,-0.619354839,-0.209305471,0.705069124,-0.28204504,0.711381619,0.42419069167078,-0.685505780276824
"943",85,4.4,1.247352404,0,0,1,0,-0.312769874,1.180645161,-0.542638804,-1.152073733,1.51795496,-0.888618381,-0.0503273605655044,-0.0184947295812747
"944",31,2.2,-0.752647596,0,1,0,1,0.29229515,-0.219354839,0.012916751,-0.294930876,0.31795496,-0.088618381,-0.681174635704194,-0.356474574167003
"945",11,3.2,-0.952647596,0,0,1,0,0.976757846,-0.619354839,0.124027862,0.562211982,-0.68204504,0.511381619,0.245646721106139,-0.2427953890097
"946",5,0.6,-1.752647596,0,1,1,0,1.264232179,-1.219354839,3.457361196,1.562211982,-1.28204504,3.511381619,-1.02217133181799,0.573266892498367
"947",80,1,-1.552647596,1,1,1,0,1.332678449,-2.219354839,0.90180564,1.705069124,-0.08204504,1.511381619,-0.311003821541045,-0.945410231615071
"948",57,3.4,-0.552647596,0,1,0,0,-1.717287328,-1.019354839,0.346250085,-0.00921659,-0.88204504,0.111381619,0.740378256649095,-0.0482044974006978
"949",38,3.4,0.247352404,0,1,1,0,1.729666813,0.180645161,0.124027862,1.133640553,-0.08204504,1.111381619,0.305845145497003,-0.113758184781477
"950",50,4.2,-0.152647596,0,1,1,0,0.229324582,-0.419354839,0.568472307,1.419354839,-0.88204504,1.111381619,1.17417260598994,0.304779603959754
"951",3,3.2,1.047352404,1,1,1,0,1.017825608,-0.819354839,-0.653749915,-0.152073733,1.11795496,-0.288618381,0.457642720665043,0.706926436602346
"952",102,4.2,0.847352404,1,0,0,1,0.837127456,0.180645161,-0.764861027,-1.580645161,1.51795496,-0.288618381,0.132242573847433,-0.0643107451972477
"953",61,4.2,-0.952647596,1,1,1,0,-0.47156522,0.980645161,-0.209305471,0.847926267,-0.88204504,-0.488618381,-0.1570707222976,-1.02030025879518
"954",31,5,1.047352404,1,1,1,0,0.911049428,1.780645161,-0.764861027,-2.00921659,1.11795496,-1.288618381,0.250387701347961,0.509452494270637
"955",54,2.4,-1.152647596,0,1,1,0,0.692021365,-2.019354839,-0.09819436,-0.294930876,-1.28204504,-0.488618381,0.0508088676328009,-1.19491697014295
"956",100,4.2,1.247352404,1,0,0,0,-0.641311969,0.180645161,-0.542638804,-2.00921659,1.51795496,-0.688618381,0.4021538879481,-0.231110006689301
"957",13,1.2,0.447352404,1,1,0,0,-0.063625453,-1.019354839,-0.542638804,1.133640553,1.51795496,-1.288618381,-1.31155018348277,-0.409069179783366
"958",51,0.4,-0.352647596,0,1,0,1,-0.222420798,-2.619354839,-0.431527693,-0.580645161,-1.08204504,-0.888618381,-1.03622219850497,-0.253489734812919
"959",7,5,1.247352404,1,0,0,0,-0.268964262,1.780645161,-0.542638804,-2.152073733,1.51795496,-0.288618381,-0.225792844241127,-0.0622173713195361
"960",83,3,0.247352404,0,1,0,0,-1.320298964,-0.219354839,-0.653749915,-0.294930876,-0.08204504,-0.888618381,0.101454242809394,0.617308821443279
"961",73,2.8,-0.352647596,1,1,1,0,0.932952234,-0.619354839,0.124027862,-0.152073733,0.11795496,-0.288618381,0.181084717455705,-0.0279172695306415
"962",17,4,0.847352404,1,0,1,0,-1.651578909,-0.619354839,-0.542638804,-0.437788018,0.51795496,-0.888618381,0.830535068683076,0.458607357296753
"963",25,3,0.047352404,0,1,0,0,-1.199833529,-0.819354839,-0.542638804,0.562211982,0.11795496,-0.288618381,0.466353322267205,0.0503610228048072
"964",53,2.6,1.247352404,1,1,1,0,-0.43597316,-1.219354839,0.679583418,-0.437788018,-1.48204504,0.111381619,0.573691854425448,1.64866798920472
"965",69,3.2,1.247352404,1,1,0,0,-1.79394715,-1.819354839,-0.764861027,-0.580645161,0.51795496,-0.488618381,0.170472409454664,0.543831570099371
"966",94,2.8,-1.352647596,1,1,0,0,-1.539327027,-1.019354839,1.012916751,0.847926267,-1.28204504,1.911381619,0.503586315197606,-0.0350850486017305
"967",93,2.8,-1.152647596,0,0,0,1,-1.407910189,-0.219354839,-0.209305471,-0.152073733,0.51795496,-0.088618381,-0.564181178398347,-0.443034428733196
"968",40,1.8,-0.352647596,0,1,1,0,-0.222420798,-1.219354839,0.235138973,0.276497696,-0.28204504,0.911381619,-0.386221913126916,0.0114857726853463
"969",51,2.4,1.047352404,0,0,1,0,-0.64678767,-1.219354839,-0.764861027,0.847926267,0.51795496,0.111381619,-0.640898056052033,-0.0733947926253307
"970",33,3,1.247352404,0,0,1,0,1.308037792,-0.219354839,-0.653749915,-0.294930876,1.11795496,-0.888618381,-0.522231534019725,0.561515195422346
"971",57,4.8,0.247352404,0,1,1,0,-1.48183216,0.580645161,-0.542638804,1.419354839,0.51795496,-0.088618381,0.800590793132461,-0.297181121859079
"972",22,0,0.047352404,0,1,1,0,2.282712672,-2.419354839,1.012916751,0.847926267,-0.08204504,1.711381619,-1.23952625431207,0.583979793757276
"973",38,2.6,0.247352404,1,1,1,0,1.8583458,0.180645161,0.457361196,0.705069124,-0.68204504,0.911381619,-0.536510621186562,0.162354701299049
"974",106,3.2,0.247352404,1,0,0,0,1.206737313,0.180645161,0.124027862,-0.00921659,0.51795496,-0.088618381,-0.659996588674571,-0.270293566326193
"975",65,1.6,-1.352647596,0,1,0,1,-0.874029286,-1.419354839,-0.431527693,0.133640553,-0.88204504,-0.288618381,-0.49006187902477,-0.344298639648576
"976",101,4.4,-1.752647596,1,0,0,0,0.864505964,1.580645161,1.124027862,-0.580645161,-1.88204504,0.711381619,-0.127402904168477,-0.476930961479596
"977",82,5,0.647352404,1,1,0,0,-0.917834898,1.780645161,-0.542638804,-2.00921659,1.31795496,-1.288618381,0.406536636056305,0.109364569902249
"978",7,3,-1.552647596,1,1,1,0,-0.025295542,-0.419354839,1.235138973,1.276497696,-1.28204504,1.311381619,0.0595137911308978,-0.509459182924449
"979",12,5,0.647352404,0,0,0,0,-1.495521414,1.580645161,-0.542638804,-1.294930876,0.91795496,-0.288618381,-0.260291222689038,-0.51856600942551
"980",27,2.2,0.647352404,1,1,1,0,-0.931524152,-1.419354839,-0.542638804,-1.00921659,0.91795496,0.111381619,-0.267942164264892,0.342125753613276
"981",78,4.8,-0.152647596,1,1,0,0,0.456566197,1.780645161,-0.320416582,-2.00921659,1.11795496,-1.088618381,-0.853719299204962,-1.32007702038601
"982",61,5,1.247352404,1,1,1,0,-0.863077883,-0.419354839,-0.09819436,0.847926267,-0.48204504,-0.288618381,1.64094570959846,1.07047869597363
"983",45,5,-0.152647596,1,1,1,0,-0.945213406,1.780645161,0.012916751,2.419354839,0.51795496,0.511381619,1.03212579969504,-0.265686108840271
"984",81,4,1.247352404,0,1,0,0,-0.904145644,1.580645161,-0.653749915,-1.580645161,1.31795496,-1.088618381,-0.354593801534012,0.743123975554128
"985",64,4.6,0.447352404,1,0,1,0,-1.520162071,-1.019354839,0.012916751,0.562211982,-0.28204504,1.311381619,1.08822589604172,-0.15262676605857
"986",19,4.2,0.447352404,0,0,1,0,1.089009729,0.380645161,0.346250085,0.419354839,-0.68204504,0.111381619,-0.187138423738659,0.131413747096555
"987",92,2.4,-1.752647596,1,1,1,0,1.765258873,-0.819354839,0.790694529,0.419354839,0.31795496,-1.088618381,-1.42747915253636,-2.04738117937695
"988",17,5,1.247352404,1,0,0,0,-0.961640511,1.380645161,-0.653749915,-1.866359447,1.31795496,-1.288618381,0.227729904737155,0.131030517611582
"989",40,3.6,-0.552647596,1,0,1,0,-0.326459128,0.580645161,-0.764861027,1.847926267,0.51795496,-0.288618381,-0.394676030608037,-1.29681876434847
"990",15,4.4,1.247352404,0,1,0,0,-1.640627506,-0.819354839,-0.320416582,-0.866359447,1.31795496,-0.488618381,1.12345958240166,0.916678513015064
"991",82,3.6,0.047352404,1,0,0,0,-1.339463919,-0.419354839,-0.431527693,-1.152073733,0.31795496,-1.088618381,0.53759213031112,0.16471911255451
"992",104,2.4,1.047352404,0,0,1,0,0.593458736,-2.219354839,-0.653749915,1.562211982,-0.08204504,-0.688618381,-0.189165908584088,1.01197500159581
"993",86,3.4,-0.552647596,1,1,1,0,-0.704282537,-1.219354839,0.457361196,0.705069124,-1.08204504,-0.888618381,0.465329753627655,0.244922493309637
"994",81,4.6,1.047352404,1,1,0,0,-1.824063509,-1.219354839,-0.653749915,-2.00921659,1.31795496,-0.488618381,2.22160140672609,0.781267360015687
"995",55,3.4,-0.752647596,1,1,1,0,-1.13412511,0.380645161,0.679583418,0.705069124,-1.48204504,0.711381619,0.579694431227714,0.290622224859266
"996",66,3,-0.352647596,0,1,1,1,-1.249114844,-0.419354839,0.790694529,0.705069124,-1.08204504,-0.088618381,0.124708215847669,-0.0838388847878335
"997",25,3.8,1.047352404,1,1,1,0,-1.20257138,-0.619354839,-0.542638804,-1.437788018,0.71795496,-1.088618381,0.92225558926794,0.491935727463125
"998",65,4.6,-0.552647596,0,0,0,0,0.023985773,-0.219354839,-0.431527693,0.419354839,-0.88204504,-0.488618381,1.23956895256069,0.106781565681775
"999",103,4.2,0.447352404,1,0,1,0,0.848078859,0.780645161,-0.209305471,-2.00921659,0.71795496,-0.488618381,0.0552062818986277,0.356680812140554
"1000",68,3.8,1.247352404,0,1,0,0,1.165669551,-1.019354839,-0.431527693,1.705069124,0.51795496,1.111381619,0.895963195519288,0.726117701431582
"1001",16,5,-0.752647596,1,0,0,0,2.104752371,0.180645161,-0.431527693,-0.437788018,-0.88204504,-1.088618381,1.07792257049943,0.0796984568302479
"1002",36,3.6,-0.752647596,1,0,1,0,0.650953603,-0.019354839,-0.764861027,0.99078341,-0.28204504,-0.488618381,-0.0122409332622196,-0.558771631021199
"1003",37,2.8,0.247352404,0,0,1,1,-1.662530312,-1.019354839,1.012916751,-0.866359447,-2.08204504,1.111381619,0.69837090638491,1.3456462048744
"1004",52,4.2,1.247352404,1,1,1,0,-0.54001149,-0.019354839,-0.764861027,1.705069124,-0.08204504,-0.288618381,0.587296305200734,0.475143303891042
"1005",46,2.2,-0.752647596,0,1,1,0,-0.986281168,-1.219354839,0.012916751,-0.00921659,-1.48204504,-0.288618381,0.103998360764885,0.405201593944951
"1006",46,2.2,-0.752647596,1,0,1,0,-1.72276303,-1.019354839,0.012916751,-0.00921659,-1.48204504,0.511381619,-0.397222232899535,0.230782118886613
"1007",57,3,-0.552647596,1,1,1,0,-1.887034077,-0.619354839,-0.209305471,0.562211982,-0.88204504,-0.088618381,-0.0632497885588161,-0.184837700587122
"1008",15,5,1.247352404,0,0,0,0,-1.008183974,0.780645161,-0.764861027,0.133640553,1.31795496,-1.288618381,0.296409355956341,0.481823361714072
"1009",51,0.2,-0.752647596,0,0,0,1,0.579769482,-3.219354839,0.90180564,-0.866359447,-1.88204504,0.911381619,-0.863639050056011,-0.0135157128769506
"1010",13,4.6,1.047352404,0,0,0,0,-0.184090887,0.180645161,-0.653749915,-0.437788018,1.51795496,-1.288618381,1.04806541211765,0.000701995627633695
"1011",50,4.2,0.247352404,0,1,1,0,0.735826977,0.980645161,-0.431527693,1.705069124,-0.08204504,0.111381619,0.0267084355032695,-0.0602461999671275
"1012",80,2,0.247352404,0,1,1,0,1.770734575,1.380645161,0.012916751,-1.152073733,0.71795496,-0.088618381,-2.03709141309908,-0.0734561267710202
"1013",83,4,0.447352404,0,1,0,0,-1.591346192,0.780645161,-0.653749915,-0.437788018,-0.08204504,-0.888618381,0.339405663160714,0.730544621438916
"1014",20,5,1.247352404,1,1,1,0,0.965806443,1.780645161,-0.764861027,-2.152073733,1.51795496,-1.288618381,-0.0363316693196855,0.0397081605234726
"1015",53,2.8,-0.552647596,1,1,1,1,-0.460613817,-1.219354839,-0.09819436,0.276497696,-0.88204504,0.711381619,0.882026240562521,-0.411551589095332
"1016",72,5,1.047352404,0,1,1,0,-0.397643249,1.580645161,-0.320416582,-1.723502304,1.31795496,-0.288618381,-0.0598594218985362,-0.143305202109857
"1017",52,2.2,0.447352404,1,1,1,0,-0.592030655,-1.619354839,-0.542638804,-0.294930876,-1.28204504,0.111381619,-0.075992628020623,0.646406662674388
"1018",3,2.4,0.047352404,1,0,1,0,0.319673658,-1.419354839,0.235138973,1.276497696,-0.08204504,0.911381619,0.0233019629240951,0.485113942245756
"1019",42,5,1.047352404,1,0,0,0,1.880248606,1.180645161,-0.542638804,2.133640553,-0.08204504,0.311381619,-0.0748952991704718,0.473231321040327
"1020",71,2,0.047352404,0,1,0,0,-1.591346192,-1.019354839,-0.320416582,0.419354839,0.11795496,0.511381619,-0.914870370135182,0.0176070729334342
"1021",71,3,0.247352404,1,1,0,0,-1.317561113,-0.819354839,-0.209305471,-0.294930876,-0.48204504,0.511381619,-0.100244088335517,0.508888220909901
"1022",6,4.8,-0.152647596,0,1,1,0,-0.501681579,1.580645161,0.124027862,-1.294930876,0.51795496,0.311381619,0.0191249895510269,-0.242389340713743
"1023",35,4.2,1.247352404,0,1,1,0,-0.630360566,0.980645161,-0.764861027,1.99078341,0.51795496,-0.288618381,0.135253060118767,0.345788431636576
"1024",96,4.8,0.847352404,1,0,0,0,-1.6187247,0.580645161,-0.542638804,-0.866359447,0.71795496,0.311381619,0.186939076740702,0.589486694065789
"1025",10,2.2,0.047352404,1,1,1,0,-1.613248998,-1.419354839,-0.653749915,0.133640553,0.51795496,-0.888618381,-0.66197694825722,-0.3532526849478
"1026",50,2.2,-2.352647596,1,1,1,0,0.763205485,-0.619354839,0.235138973,0.847926267,-0.28204504,-0.288618381,-0.868337696838929,-2.5258340476084
"1027",17,4.8,1.047352404,0,0,0,0,-1.51468637,1.580645161,-0.764861027,-1.866359447,1.51795496,-0.688618381,-0.0425888464142076,-0.0525812562596459
"1028",81,3.6,1.047352404,0,1,0,0,-1.607773297,1.180645161,-0.653749915,-1.437788018,0.11795496,-1.088618381,-0.338324388775684,1.32910212824111
"1029",49,2.8,0.647352404,1,1,1,0,1.086271878,-0.619354839,-0.209305471,0.99078341,-0.08204504,-0.288618381,0.327265933346025,1.07004926470073
"1030",100,0.4,-0.152647596,0,1,0,0,-0.496205877,-2.619354839,-0.542638804,-0.152073733,-0.48204504,-0.288618381,-0.694717050128061,0.178174122032381
"1031",83,3,-0.352647596,1,1,0,0,-0.953426958,0.580645161,-0.653749915,-0.437788018,-0.08204504,-0.888618381,-0.597874857525709,-0.127099339110923
"1032",104,1.2,-1.952647596,1,1,1,1,1.436716779,-2.619354839,-0.431527693,1.419354839,-1.88204504,-0.088618381,-0.55477635557576,-0.576647586121542
"1033",41,3.2,0.447352404,0,0,0,0,1.395649017,0.580645161,-0.764861027,2.276497696,0.31795496,0.111381619,-0.521181665562711,-0.200227875005649
"1034",13,4.8,-0.752647596,0,0,0,0,-0.630360566,1.380645161,0.90180564,-0.152073733,-0.88204504,0.911381619,0.654669161647106,-0.0789052657855111
"1035",65,3.4,-0.152647596,1,1,1,0,-0.274439963,-0.219354839,0.012916751,1.133640553,-0.68204504,0.511381619,0.169254084135831,0.626341818936434
"1036",86,2.6,-2.152647596,1,1,1,0,-0.805583016,-1.219354839,1.012916751,0.705069124,-1.28204504,1.711381619,-0.26050344309185,-0.862901286021225
"1037",86,1.6,0.447352404,1,1,1,0,-0.529060086,-1.419354839,-0.431527693,-0.723502304,0.51795496,-1.288618381,-1.3792215069337,0.207455820176442
"1038",91,4.8,0.847352404,0,1,0,0,1.75430747,1.180645161,0.012916751,0.705069124,-0.28204504,0.311381619,0.857049183778836,0.615646215202243
"1039",56,5,-0.752647596,0,1,1,1,0.974019996,1.780645161,0.346250085,1.419354839,-0.68204504,0.911381619,0.405803658815732,-0.283177485786268
"1040",32,4.6,0.647352404,1,1,1,0,-0.852126479,0.380645161,-0.431527693,-0.437788018,0.91795496,0.311381619,0.632950165847122,0.0959984022217759
"1041",6,2,-1.752647596,0,1,1,0,-0.548225042,-0.419354839,0.790694529,-0.866359447,-0.08204504,0.911381619,-1.19401144847688,-1.21134592932839
"1042",105,5,1.247352404,1,1,1,0,1.606463527,1.780645161,-0.542638804,-2.152073733,0.31795496,-1.288618381,-0.331842219700628,0.575905887830316
"1043",12,5,1.247352404,0,0,0,0,-1.046513885,0.980645161,-0.542638804,-0.723502304,0.71795496,-1.088618381,0.215584115672628,0.145601924232959
"1044",101,4,0.247352404,1,1,1,0,1.047941967,-0.219354839,-0.542638804,-0.437788018,0.91795496,-1.288618381,0.715787984784753,-0.181981043531476
"1045",2,2.6,-0.752647596,1,1,1,0,0.941165786,-1.219354839,0.124027862,-0.152073733,-0.48204504,-0.288618381,-0.107831551946756,-0.41356495031494
"1046",10,0.8,-1.352647596,0,1,1,0,-0.956164809,-2.819354839,-0.209305471,0.705069124,-0.28204504,-1.088618381,-0.786659348994854,-1.07325188090329
"1047",69,4,0.047352404,0,1,0,0,-1.802160703,-2.419354839,1.790694529,1.99078341,-0.68204504,0.911381619,1.71292772256666,0.409172966623597
"1048",101,4.4,-1.552647596,0,0,0,0,1.050679818,1.780645161,1.90180564,-2.152073733,-2.48204504,3.111381619,-0.0521424827769407,0.521628719222673
"1049",59,2,-0.952647596,0,1,1,1,1.316251344,-2.219354839,0.90180564,-0.294930876,-1.68204504,0.911381619,0.651580576077521,0.570168189057626
"1050",77,5,1.247352404,0,1,0,0,0.555128825,0.180645161,0.90180564,-0.866359447,-0.08204504,0.311381619,1.2779522436008,1.03832209235523
"1051",37,1.8,-1.352647596,0,1,1,0,-1.273755501,-0.819354839,0.235138973,0.99078341,-0.48204504,0.911381619,-0.54447940888447,-1.18646721557344
"1052",96,2,-1.752647596,1,1,0,0,-1.785733598,-2.619354839,1.012916751,0.99078341,-1.28204504,0.311381619,0.262988689556661,-0.307338237131779
