classroom,ac2,pb2,female,black,frl,sped,age,ac1,db1,cp1,pb1,er1,r.ac2,r.pb2
76,1.2,0.447352404,0,1,1,0,0.086956341,-3.019354839,0.90180564,2.705069124,-0.48204504,2.711381619,0.231991265,1.251582085
27,1.8,-0.552647596,0,1,1,0,-1.662530312,-1.019354839,-0.320416582,0.705069124,-0.08204504,0.111381619,-0.759184849,-0.200984278
26,3.6,-0.352647596,1,1,1,0,-1.366842427,-0.419354839,-0.653749915,-1.00921659,0.31795496,0.111381619,0.246394069,-0.269645509
1,3,-1.752647596,0,1,0,0,1.420289674,-0.619354839,1.346250085,0.705069124,-1.28204504,0.911381619,0.347582998,-0.280129711
94,2.4,0.047352404,1,0,0,0,-1.610511147,-0.219354839,0.568472307,0.419354839,-0.28204504,1.111381619,-0.868707901,0.371736573
96,4.6,-1.752647596,0,0,0,0,-1.175192872,-1.019354839,2.124027862,1.133640553,-1.48204504,0.711381619,1.587546773,-0.357683942
9,3.6,0.647352404,1,1,1,0,-1.832277061,0.780645161,-0.653749915,-2.00921659,0.91795496,0.111381619,-1.243328197,0.082560908
33,4.6,1.047352404,1,0,0,0,1.37100836,0.180645161,-0.764861027,-0.866359447,1.31795496,-1.288618381,0.622318619,0.055697791
105,4.2,-0.552647596,0,0,0,0,1.261494328,-0.819354839,2.012916751,1.99078341,-2.28204504,0.711381619,1.039744686,0.769705418
71,2.8,-0.952647596,1,1,0,0,-1.788471449,-0.619354839,0.346250085,-0.00921659,-0.68204504,1.311381619,-0.424998555,-0.476004454
79,2.2,1.047352404,0,1,1,0,1.565395766,-1.219354839,-0.764861027,-0.00921659,1.11795496,-0.888618381,-0.445144669,0.08098694
90,2,-1.152647596,0,1,1,0,1.820015889,-0.219354839,0.012916751,-1.152073733,-0.28204504,-0.088618381,-0.781708607,-0.443819871
67,5,0.047352404,1,0,0,0,0.174567566,1.580645161,0.679583418,1.99078341,-1.08204504,-0.088618381,0.399055232,-0.055616524
107,4,-0.352647596,1,0,0,0,1.57908502,-0.219354839,0.679583418,-1.152073733,-0.08204504,0.911381619,0.401224512,-0.329929638
88,2.6,-0.952647596,1,1,0,0,1.102698983,-0.619354839,1.012916751,1.419354839,-1.48204504,1.911381619,-1.024946954,0.003025059
70,5,1.247352404,1,1,0,0,-1.547540579,1.780645161,-0.320416582,-1.723502304,1.31795496,-1.288618381,-0.079056076,0.17752312
50,4,0.447352404,0,1,1,0,0.182781118,1.180645161,0.235138973,1.276497696,-0.08204504,1.111381619,-0.323750085,0.262283576
10,4.8,1.247352404,1,1,0,0,-1.629676103,1.180645161,-0.542638804,-1.580645161,0.31795496,-1.088618381,-0.022050302,0.725186121
51,2.6,-0.752647596,1,0,1,0,-0.61119561,-1.419354839,0.124027862,-0.294930876,-1.88204504,0.711381619,-0.11603017,-0.321762848
34,5,1.047352404,1,0,0,0,-0.835699375,1.580645161,-0.653749915,-2.152073733,1.51795496,-1.288618381,0.185785789,-0.307214079
22,5,1.047352404,0,1,0,0,1.124601789,1.780645161,-0.431527693,-2.152073733,1.51795496,-1.088618381,0.28951396,-0.179739726
77,5,0.847352404,0,1,1,0,0.604410139,0.780645161,0.90180564,-1.294930876,-0.28204504,1.111381619,0.878559724,0.844572037
11,3.2,0.647352404,1,0,1,0,0.234800283,0.180645161,-0.764861027,-1.152073733,0.31795496,-0.688618381,-0.640211675,0.4143548
105,1.2,-0.952647596,0,1,1,0,2.071898161,-2.819354839,1.124027862,1.705069124,-1.48204504,1.911381619,-0.25069634,0.409421229
91,0.8,-0.152647596,0,1,0,0,1.639317737,-2.819354839,1.346250085,1.99078341,-0.48204504,2.311381619,-0.065848126,0.353021138
12,3.6,0.847352404,1,0,0,0,-1.292920456,0.580645161,-0.653749915,-1.723502304,-0.08204504,-0.688618381,-0.906166634,0.268855578
15,4.8,0.247352404,0,1,0,0,-1.109484453,1.780645161,-0.320416582,-1.866359447,1.51795496,-0.688618381,-0.447297554,-0.445941287
39,3,-0.352647596,1,1,1,0,-0.479778772,-0.219354839,0.012916751,1.99078341,-0.28204504,0.111381619,-0.351287463,-0.644770819
56,2,-1.352647596,1,1,1,0,0.900098024,-1.819354839,1.012916751,-0.723502304,-1.08204504,1.911381619,-0.104916334,-0.284839778
41,3.4,-0.152647596,0,1,1,1,1.116388237,-0.019354839,-0.542638804,1.276497696,-0.08204504,0.311381619,0.573480504,-0.223003954
98,2.4,1.047352404,0,1,1,0,-0.214207246,-0.219354839,-0.542638804,0.705069124,1.31795496,-1.288618381,-1.010684828,0.34370395
67,5,0.647352404,1,0,0,0,1.047941967,1.580645161,-0.764861027,2.133640553,-0.68204504,-0.488618381,0.37470125,0.241793593
89,4.8,0.447352404,1,1,1,0,0.546915273,1.780645161,-0.764861027,-2.152073733,0.51795496,-0.888618381,0.147127927,-0.071425636
101,3,1.247352404,0,1,0,0,0.946641488,0.780645161,-0.09819436,-0.294930876,0.31795496,-1.088618381,-0.869462786,1.205642558
107,4.8,1.247352404,1,0,1,0,1.609201378,0.780645161,-0.653749915,-1.152073733,0.71795496,-0.288618381,0.345714384,0.52274804
32,4.6,1.247352404,1,1,1,0,-0.342886233,1.580645161,-0.764861027,-1.866359447,1.51795496,-0.288618381,-0.342459765,0.147156057
103,1,-0.752647596,1,0,1,0,0.169091864,-1.619354839,0.012916751,0.562211982,-0.28204504,0.111381619,-1.21985687,0.049084981
74,2.4,-0.152647596,1,1,1,0,-0.748088149,0.380645161,-0.431527693,-0.437788018,1.11795496,-0.888618381,-1.197735558,-0.344358584
3,4.6,0.247352404,0,1,0,0,0.267654493,-0.019354839,-0.653749915,0.419354839,0.91795496,-1.088618381,1.336515557,-0.092894929
15,5,1.247352404,1,1,1,0,-0.986281168,1.380645161,-0.320416582,-1.866359447,1.11795496,-0.888618381,0.00336678,0.747286987
69,3.8,1.047352404,0,1,0,0,-1.243639142,0.780645161,-0.764861027,-1.866359447,1.51795496,-1.288618381,-1.196900341,-0.526219506
1,3.4,1.247352404,1,1,0,1,1.455881734,-0.219354839,-0.653749915,-1.294930876,1.31795496,-0.488618381,0.160112676,0.822054444
51,5,1.247352404,0,0,1,0,-0.561914296,1.380645161,-0.764861027,2.276497696,0.31795496,-0.288618381,0.029252914,-0.037911054
74,3.4,0.847352404,1,1,1,0,0.054102131,0.980645161,-0.431527693,-1.152073733,1.51795496,-1.088618381,-0.67650703,0.337279066
9,3.6,-1.352647596,0,1,1,0,-1.030086781,-0.819354839,-0.431527693,-1.437788018,-0.88204504,-0.488618381,0.294031635,-0.642060927
75,4,0.247352404,1,1,0,0,-0.260750709,0.780645161,-0.542638804,-1.152073733,0.71795496,-0.688618381,0.19820382,0.217452314
83,3,-0.352647596,1,1,1,0,-0.717971791,-0.219354839,-0.653749915,-0.294930876,-0.08204504,-0.888618381,0.025456832,-0.044140854
36,4.8,-0.152647596,0,0,1,0,0.319673658,1.580645161,-0.764861027,1.562211982,-0.28204504,-0.488618381,0.085611997,-0.023180722
62,3.4,0.447352404,1,1,1,0,0.39633348,0.380645161,0.124027862,1.99078341,0.11795496,0.311381619,-0.231779339,-0.225800669
66,5,1.247352404,1,0,0,0,-1.37505598,1.580645161,-0.653749915,1.99078341,0.51795496,-0.088618381,-0.077944957,5.21097397933213e-05
1,1.2,-1.752647596,0,1,1,1,1.316251344,-1.619354839,1.235138973,1.705069124,-1.48204504,1.111381619,-0.49632734,0.005555642
103,2,-2.152647596,0,0,1,1,0.557866676,-0.819354839,-0.09819436,0.276497696,-0.28204504,0.111381619,-0.539560291,-1.28989649
39,4.2,0.447352404,1,1,1,0,0.253965239,-0.419354839,-0.764861027,1.705069124,0.31795496,-0.288618381,0.944608475,-0.254260267
102,5,1.247352404,1,0,0,0,0.700234917,1.780645161,-0.764861027,-2.152073733,1.51795496,-0.288618381,-0.440607932,0.160861832
64,4.8,0.847352404,0,1,0,0,-1.147814364,0.980645161,-0.431527693,1.276497696,0.11795496,0.911381619,0.076079544,0.012985033
83,2.4,-0.352647596,0,0,1,1,-1.750141538,-0.819354839,-0.542638804,0.419354839,-0.08204504,-0.888618381,-0.116905502,-0.068597454
13,3.8,0.847352404,1,0,1,0,-0.030771243,-0.619354839,-0.209305471,0.276497696,1.11795496,-0.888618381,0.817298515,0.106314822
77,5,1.247352404,1,1,0,0,0.577031632,0.580645161,-0.542638804,-1.723502304,1.31795496,-1.088618381,0.673239594,-0.152466648
75,3,-0.952647596,0,1,1,0,-0.802845165,-1.219354839,-0.431527693,0.276497696,0.71795496,0.111381619,0.831327333,-0.622867457
31,4.2,-1.152647596,0,1,1,0,0.623575095,0.180645161,0.012916751,-0.437788018,0.11795496,-0.688618381,0.890052841,-0.77249808
9,3.6,-0.752647596,0,1,1,0,-1.087581647,-0.419354839,-0.209305471,-0.580645161,-1.28204504,-0.488618381,0.042246458,0.168485445
59,3.4,-0.552647596,1,1,1,0,1.598249975,-0.019354839,0.012916751,1.276497696,-1.08204504,-0.088618381,0.054691994,0.126246515
49,2,-0.352647596,0,0,1,1,1.308037792,-0.619354839,-0.431527693,1.133640553,-0.08204504,-0.688618381,-0.436043886,-0.04462817
63,4,-0.152647596,1,1,1,0,-0.348361935,-1.219354839,2.790694529,1.847926267,-0.48204504,0.511381619,1.301286556,0.362007366
31,4.8,0.647352404,0,1,1,0,0.91926298,1.780645161,-0.09819436,-1.437788018,1.11795496,-1.288618381,0.1630443,0.185092804
40,5,1.247352404,0,1,1,0,-0.794631613,1.780645161,-0.764861027,2.133640553,0.51795496,-0.288618381,0.431602796,0.6563902
68,3.2,-1.352647596,1,0,1,0,0.952117189,0.580645161,0.790694529,0.419354839,-0.08204504,1.911381619,-1.166155374,-1.757314462
46,1.2,-1.952647596,0,1,1,1,-0.917834898,-2.219354839,0.679583418,-0.580645161,-1.68204504,0.311381619,0.052293763,-0.45000874
5,2.8,-1.552647596,1,1,1,0,1.168407402,-0.019354839,-0.764861027,-1.152073733,-0.68204504,-1.288618381,-0.022450173,-0.442345971
76,5,1.047352404,1,1,0,0,0.859030263,1.780645161,-0.764861027,-1.580645161,0.51795496,-1.088618381,0.106041322,0.225329253
34,3.6,1.247352404,0,1,0,0,-0.145760976,1.380645161,-0.764861027,-1.437788018,1.31795496,-1.288618381,-0.67062746,0.299502258
107,3.2,-0.152647596,1,1,1,0,1.236853671,0.380645161,-0.431527693,-0.723502304,0.51795496,-0.488618381,-0.710798748,-0.570123996
73,5,1.247352404,1,1,1,0,-0.293604919,1.780645161,-0.653749915,-1.866359447,1.51795496,-1.288618381,0.342785151,0.34357058
50,3.4,1.247352404,0,1,0,1,1.30256209,0.180645161,-0.542638804,1.847926267,0.11795496,0.111381619,-0.026152795,0.914066534
35,5,0.847352404,1,0,1,0,-0.780942359,1.580645161,-0.764861027,1.705069124,0.11795496,-0.488618381,0.176245145,-0.142150311
7,3.4,0.047352404,0,1,0,0,-0.597506356,-0.619354839,-0.542638804,-0.723502304,0.91795496,0.111381619,0.39693853,-0.374265208
35,4.2,0.647352404,0,0,0,0,-0.827485822,0.180645161,-0.431527693,0.562211982,0.31795496,0.311381619,0.511028364,-0.15885945
